gender_code,attendance_percentage,assignment_completion,current_cgpa,previous_cgpa,average_internal_marks,average_total_marks,subjects_enrolled,subjects_evaluated,subjects_passed,subjects_credited,age_at_enrollment,debtor,tuition_fees_up_to_date,scholarship_holder,educational_special_needs,international,course_code,daytime_attendance,displaced,unemployment_rate,inflation_rate,gdp,next_sem_cgpa_target
0.0,93.57,1.0,6.78,6.78,67.75,67.75,7,7,6,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,7.6,2.6,0.32,6.78
0.0,100.0,1.0,5.8,5.8,58.0,58.0,5,5,5,0,35.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,15.5,2.8,-4.06,5.58
0.0,100.0,1.0,6.79,6.79,67.86,67.86,6,7,6,0,22.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,13.9,-0.3,0.79,7.64
0.0,100.0,1.0,6.92,6.92,69.17,69.17,6,6,6,0,20.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,1.0,11.1,0.6,2.02,7.5
0.0,85.0,1.0,5.62,5.62,56.25,56.25,6,7,4,0,18.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,10.8,1.4,1.74,5.43
0.0,92.5,1.0,5.1,5.1,51.0,51.0,6,7,5,0,18.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,12.4,0.5,1.79,5.62
0.0,94.38,1.0,7.84,7.84,78.38,78.38,8,8,7,0,30.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,10.8,1.4,1.74,7.84
0.0,100.0,1.0,5.42,5.42,54.17,54.17,6,9,6,0,18.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,11.1,0.6,2.02,6.0
0.0,100.0,1.0,7.25,7.25,72.5,72.5,6,6,6,0,20.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,1.0,12.4,0.5,1.79,7.5
0.0,85.0,1.0,5.2,5.2,52.0,52.0,6,12,4,0,19.0,0.0,1.0,1.0,1.0,0.0,10.0,1.0,0.0,12.4,0.5,1.79,5.38
0.0,100.0,1.0,6.5,6.5,65.0,65.0,5,7,5,0,19.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,7.6,2.6,0.32,6.67
0.0,100.0,1.0,6.12,6.12,61.21,61.21,7,7,7,0,21.0,0.0,1.0,1.0,0.0,0.0,13.0,1.0,1.0,15.5,2.8,-4.06,7.06
0.0,100.0,1.0,6.5,6.5,65.0,65.0,7,7,7,0,21.0,1.0,1.0,0.0,0.0,0.0,16.0,1.0,1.0,8.9,1.4,3.51,6.25
0.0,100.0,1.0,7.08,7.08,70.83,70.83,6,6,6,0,18.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,1.0,8.9,1.4,3.51,6.71
0.0,91.0,1.0,7.12,7.12,71.25,71.25,5,11,4,0,18.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,12.7,3.7,-1.7,6.25
0.0,64.0,1.0,6.0,6.0,60.0,60.0,5,14,1,0,35.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,9.4,-0.8,-3.12,5.25
0.0,80.71,1.0,6.62,6.62,66.25,66.25,7,11,4,0,21.0,0.0,1.0,0.0,0.0,1.0,12.0,1.0,1.0,11.1,0.6,2.02,6.91
1.0,93.57,1.0,6.59,6.59,65.92,65.92,7,7,6,0,18.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,7.6,2.6,0.32,6.59
1.0,62.5,1.0,5.5,5.5,55.0,55.0,6,6,1,0,22.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,9.4,-0.8,-3.12,0.0
1.0,100.0,1.0,5.99,5.99,59.86,59.86,7,8,7,0,20.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,15.5,2.8,-4.06,6.33
0.0,92.5,1.0,6.2,6.2,62.0,62.0,6,7,5,0,34.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,9.4,-0.8,-3.12,6.4
0.0,83.12,1.0,6.3,6.3,63.0,63.0,8,9,5,3,33.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,10.8,1.4,1.74,5.62
0.0,93.57,1.0,6.95,6.95,69.5,69.5,7,7,6,0,22.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,7.6,2.6,0.32,6.95
0.0,85.0,1.0,5.75,5.75,57.5,57.5,6,11,4,0,20.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,1.0,7.6,2.6,0.32,5.5
0.0,91.0,1.0,7.1,7.1,71.0,71.0,5,6,4,0,35.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,10.8,1.4,1.74,5.93
0.0,82.0,1.0,5.33,5.33,53.33,53.33,5,12,3,0,39.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,9.4,-0.8,-3.12,5.33
0.0,55.0,1.0,0.0,0.0,0.0,0.0,7,14,0,0,19.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,11.1,0.6,2.02,0.0
0.0,100.0,1.0,5.5,5.5,55.0,55.0,6,10,6,0,36.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,10.8,1.4,1.74,5.67
0.0,94.38,1.0,6.98,6.98,69.79,69.79,8,8,7,0,21.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,12.7,3.7,-1.7,6.98
0.0,85.0,1.0,6.25,6.25,62.5,62.5,6,11,4,0,22.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,9.4,-0.8,-3.12,6.83
0.0,100.0,1.0,6.67,6.67,66.67,66.67,6,8,6,0,42.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,11.1,0.6,2.02,7.64
0.0,55.0,1.0,0.0,0.0,0.0,0.0,5,5,0,0,34.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,10.8,1.4,1.74,0.0
0.0,100.0,1.0,5.83,5.83,58.33,58.33,6,9,6,0,20.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,7.6,2.6,0.32,5.8
0.0,100.0,1.0,7.86,7.86,78.57,78.57,6,7,6,3,33.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,13.9,-0.3,0.79,7.75
0.0,92.5,1.0,5.5,5.5,55.0,55.0,6,8,5,0,20.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,13.9,-0.3,0.79,5.7
0.0,91.0,1.0,6.12,6.12,61.25,61.25,5,8,4,0,19.0,1.0,1.0,0.0,0.0,0.0,14.0,1.0,1.0,7.6,2.6,0.32,6.38
0.0,77.5,1.0,6.1,6.1,61.0,61.0,10,25,5,4,34.0,1.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,16.2,0.3,-0.92,6.11
0.0,100.0,1.0,6.5,6.5,65.0,65.0,5,6,5,0,18.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,7.6,2.6,0.32,7.0
0.0,85.0,1.0,6.0,6.0,60.0,60.0,6,11,4,0,24.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,10.8,1.4,1.74,6.5
0.0,100.0,1.0,6.67,6.67,66.67,66.67,6,6,6,0,18.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,1.0,7.6,2.6,0.32,6.17
0.0,82.0,1.0,6.5,6.5,65.0,65.0,5,6,3,0,20.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,1.0,7.6,2.6,0.32,6.5
0.0,94.38,1.0,6.46,6.46,64.55,64.55,8,8,7,0,21.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,10.8,1.4,1.74,6.46
0.0,100.0,1.0,5.5,5.5,55.0,55.0,6,8,6,0,19.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,9.4,-0.8,-3.12,5.5
0.0,93.57,1.0,6.79,6.79,67.9,67.9,7,8,6,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,15.5,2.8,-4.06,6.47
0.0,85.0,1.0,6.2,6.2,62.0,62.0,6,10,4,0,18.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,12.4,0.5,1.79,6.25
0.0,95.0,1.0,6.44,6.44,64.44,64.44,9,13,8,4,38.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,13.9,-0.3,0.79,6.5
1.0,96.25,1.0,5.77,5.77,57.73,57.73,12,12,11,6,21.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,8.9,1.4,3.51,5.85
1.0,64.0,1.0,5.0,5.0,50.0,50.0,5,6,1,0,23.0,0.0,1.0,0.0,0.0,1.0,9.0,1.0,1.0,15.5,2.8,-4.06,0.0
0.0,100.0,1.0,7.17,7.17,71.71,71.71,8,8,8,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,9.4,-0.8,-3.12,7.17
0.0,100.0,1.0,7.07,7.07,70.71,70.71,6,8,6,0,18.0,1.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,13.9,-0.3,0.79,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.4,-0.8,-3.12,0.0
0.0,92.5,1.0,5.9,5.9,59.0,59.0,6,10,5,0,24.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,12.4,0.5,1.79,5.62
0.0,100.0,1.0,6.67,6.67,66.67,66.67,6,6,6,0,18.0,0.0,1.0,1.0,0.0,1.0,15.0,1.0,0.0,12.7,3.7,-1.7,7.08
0.0,100.0,1.0,7.25,7.25,72.5,72.5,6,8,6,0,18.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,13.9,-0.3,0.79,6.43
0.0,91.0,1.0,6.33,6.33,63.33,63.33,10,13,8,5,26.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,11.1,0.6,2.02,6.7
0.0,64.0,1.0,5.0,5.0,50.0,50.0,5,13,1,0,19.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,12.4,0.5,1.79,5.0
0.0,55.0,1.0,0.0,0.0,0.0,0.0,6,10,0,0,19.0,0.0,1.0,1.0,0.0,0.0,14.0,1.0,1.0,12.7,3.7,-1.7,0.0
0.0,85.0,1.0,5.5,5.5,55.0,55.0,6,12,4,0,19.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,16.2,0.3,-0.92,6.25
0.0,73.0,1.0,6.0,6.0,60.0,60.0,5,10,2,0,20.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,9.4,-0.8,-3.12,5.5
0.0,85.0,1.0,5.0,5.0,50.0,50.0,6,10,4,0,22.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,9.4,-0.8,-3.12,6.75
0.0,100.0,1.0,7.1,7.1,71.04,71.04,7,7,7,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,11.1,0.6,2.02,7.56
0.0,100.0,1.0,7.15,7.15,71.54,71.54,7,7,7,0,20.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,12.4,0.5,1.79,7.51
0.0,82.0,1.0,5.5,5.5,55.0,55.0,5,8,3,0,36.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,10.8,1.4,1.74,6.69
0.0,55.0,1.0,0.0,0.0,0.0,0.0,7,14,0,0,29.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,1.0,11.1,0.6,2.02,0.0
0.0,100.0,1.0,6.0,6.0,60.0,60.0,6,10,6,0,19.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,12.7,3.7,-1.7,5.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,24.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,13.9,-0.3,0.79,0.0
0.0,55.0,1.0,0.0,0.0,0.0,0.0,6,6,0,0,27.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,8.9,1.4,3.51,0.0
0.0,100.0,1.0,6.93,6.93,69.29,69.29,6,7,6,0,18.0,0.0,1.0,1.0,0.0,0.0,15.0,1.0,1.0,13.9,-0.3,0.79,7.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,15.5,2.8,-4.06,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0,21.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,1.0,12.7,3.7,-1.7,0.0
0.0,92.5,1.0,5.5,5.5,55.0,55.0,6,8,5,0,43.0,0.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,12.4,0.5,1.79,6.5
0.0,100.0,1.0,6.6,6.6,66.0,66.0,5,9,5,0,18.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,16.2,0.3,-0.92,7.2
0.0,100.0,1.0,6.75,6.75,67.5,67.5,6,7,6,0,21.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,8.9,1.4,3.51,7.67
0.0,55.0,1.0,0.0,0.0,0.0,0.0,5,5,0,0,26.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,9.4,-0.8,-3.12,0.0
0.0,94.38,1.0,7.11,7.11,71.07,71.07,8,8,7,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,12.7,3.7,-1.7,7.11
0.0,100.0,1.0,6.5,6.5,65.0,65.0,5,5,5,0,18.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,7.6,2.6,0.32,6.2
0.0,70.0,1.0,6.0,6.0,60.0,60.0,6,13,2,0,22.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,9.4,-0.8,-3.12,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,11.1,0.6,2.02,0.0
0.0,100.0,1.0,6.4,6.4,64.0,64.0,5,6,5,0,18.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,9.4,-0.8,-3.12,6.3
0.0,91.0,1.0,6.8,6.8,68.0,68.0,5,11,4,0,19.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,9.4,-0.8,-3.12,6.1
0.0,100.0,1.0,6.99,6.99,69.86,69.86,7,7,7,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,13.9,-0.3,0.79,7.88
0.0,100.0,1.0,7.5,7.5,75.0,75.0,6,8,6,0,19.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,11.1,0.6,2.02,7.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,32.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,11.1,0.6,2.02,0.0
0.0,100.0,1.0,7.54,7.54,75.39,75.39,26,27,26,20,23.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,15.5,2.8,-4.06,7.51
0.0,93.57,1.0,6.69,6.69,66.92,66.92,7,7,6,0,20.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,7.6,2.6,0.32,6.69
0.0,100.0,1.0,6.62,6.62,66.25,66.25,12,12,12,6,20.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,8.9,1.4,3.51,6.55
0.0,92.5,1.0,5.86,5.86,58.57,58.57,6,10,5,0,19.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,16.2,0.3,-0.92,5.33
0.0,100.0,1.0,6.51,6.51,65.06,65.06,8,8,8,0,18.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,9.4,-0.8,-3.12,6.51
0.0,77.5,1.0,5.33,5.33,53.33,53.33,6,12,3,0,21.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,15.5,2.8,-4.06,6.0
0.0,55.0,1.0,0.0,0.0,0.0,0.0,7,14,0,0,20.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,11.1,0.6,2.02,0.0
0.0,100.0,1.0,6.5,6.5,65.0,65.0,6,9,6,1,22.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,12.4,0.5,1.79,6.33
0.0,100.0,1.0,6.0,6.0,60.0,60.0,5,5,5,0,26.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,12.7,3.7,-1.7,5.7
0.0,100.0,1.0,6.08,6.08,60.83,60.83,6,6,6,0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,12.7,3.7,-1.7,6.9
0.0,93.57,1.0,5.92,5.92,59.25,59.25,7,10,6,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,16.2,0.3,-0.92,6.82
0.0,91.0,1.0,5.5,5.5,55.0,55.0,5,8,4,0,31.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,7.6,2.6,0.32,5.6
0.0,100.0,1.0,6.16,6.16,61.64,61.64,7,9,7,0,20.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,15.5,2.8,-4.06,5.87
0.0,91.0,1.0,6.0,6.0,60.0,60.0,5,9,4,0,20.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,10.8,1.4,1.74,6.71
0.0,100.0,1.0,7.21,7.21,72.14,72.14,7,7,7,0,21.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,16.2,0.3,-0.92,7.26
0.0,100.0,1.0,6.89,6.89,68.9,68.9,7,7,7,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,12.4,0.5,1.79,6.31
0.0,93.57,1.0,6.9,6.9,69.0,69.0,7,7,6,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,7.6,2.6,0.32,6.9
0.0,100.0,1.0,7.43,7.43,74.29,74.29,7,7,7,0,18.0,0.0,1.0,1.0,0.0,0.0,16.0,1.0,1.0,13.9,-0.3,0.79,7.57
0.0,92.5,1.0,6.5,6.5,65.0,65.0,6,8,5,0,40.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,16.2,0.3,-0.92,6.3
0.0,100.0,1.0,6.07,6.07,60.71,60.71,6,7,6,0,18.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,13.9,-0.3,0.79,6.67
0.0,100.0,1.0,7.83,7.83,78.33,78.33,6,7,6,0,18.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,8.9,1.4,3.51,7.42
0.0,87.14,1.0,6.25,6.25,62.5,62.5,7,13,5,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,15.5,2.8,-4.06,6.08
0.0,100.0,1.0,6.42,6.42,64.17,64.17,6,7,6,0,19.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,12.4,0.5,1.79,6.58
0.0,55.0,1.0,0.0,0.0,0.0,0.0,6,6,0,0,28.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,8.9,1.4,3.51,0.0
0.0,100.0,1.0,6.25,6.25,62.5,62.5,6,6,6,0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,7.6,2.6,0.32,6.33
0.0,85.0,1.0,5.62,5.62,56.25,56.25,6,14,4,0,18.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,9.4,-0.8,-3.12,6.5
0.0,93.57,1.0,7.62,7.62,76.25,76.25,7,7,6,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,7.6,2.6,0.32,7.62
0.0,100.0,1.0,7.0,7.0,70.0,70.0,5,13,5,0,20.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,9.4,-0.8,-3.12,6.0
0.0,91.56,1.0,6.04,6.04,60.38,60.38,16,16,13,15,28.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,16.2,0.3,-0.92,6.05
0.0,100.0,1.0,7.31,7.31,73.12,73.12,16,17,16,11,23.0,0.0,1.0,0.0,0.0,1.0,16.0,1.0,0.0,8.9,1.4,3.51,7.44
0.0,80.71,1.0,5.25,5.25,52.5,52.5,7,10,4,0,19.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,1.0,16.2,0.3,-0.92,5.25
0.0,100.0,1.0,6.42,6.42,64.17,64.17,6,8,6,0,18.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,8.9,1.4,3.51,6.08
0.0,100.0,1.0,6.25,6.25,62.5,62.5,6,6,6,0,20.0,1.0,0.0,1.0,0.0,1.0,15.0,1.0,0.0,10.8,1.4,1.74,5.9
0.0,100.0,1.0,5.62,5.62,56.15,56.15,12,13,12,5,20.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,11.1,0.6,2.02,6.39
0.0,73.0,1.0,5.25,5.25,52.5,52.5,5,5,2,0,27.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,7.6,2.6,0.32,0.0
0.0,77.5,1.0,6.0,6.0,60.0,60.0,6,11,3,0,18.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,1.0,12.7,3.7,-1.7,6.0
0.0,100.0,1.0,5.49,5.49,54.93,54.93,7,10,7,0,37.0,0.0,1.0,1.0,0.0,0.0,13.0,1.0,0.0,10.8,1.4,1.74,6.15
0.0,87.14,1.0,6.31,6.31,63.1,63.1,7,10,5,2,42.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,12.4,0.5,1.79,7.08
0.0,93.57,1.0,6.5,6.5,65.0,65.0,7,9,6,0,20.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,13.9,-0.3,0.79,7.11
1.0,55.0,1.0,0.0,0.0,0.0,0.0,5,5,0,0,34.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,15.5,2.8,-4.06,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,22.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,10.8,1.4,1.74,0.0
1.0,100.0,1.0,6.75,6.75,67.5,67.5,6,6,6,0,39.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,12.4,0.5,1.79,6.67
1.0,93.57,1.0,6.76,6.76,67.58,67.58,7,7,6,0,18.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,7.6,2.6,0.32,6.76
1.0,100.0,1.0,6.58,6.58,65.83,65.83,6,6,6,0,21.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,8.9,1.4,3.51,6.64
1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,34.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,10.8,1.4,1.74,0.0
1.0,100.0,1.0,6.56,6.56,65.62,65.62,6,8,6,0,22.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,16.2,0.3,-0.92,6.5
1.0,77.5,1.0,7.2,7.2,72.0,72.0,6,15,3,0,31.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,16.2,0.3,-0.92,0.0
1.0,85.0,1.0,6.0,6.0,60.0,60.0,6,10,4,0,19.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,10.8,1.4,1.74,0.0
1.0,55.0,1.0,0.0,0.0,0.0,0.0,5,5,0,0,19.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,10.8,1.4,1.74,0.0
1.0,55.0,1.0,0.0,0.0,0.0,0.0,7,7,0,0,31.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,15.5,2.8,-4.06,0.0
0.0,82.0,1.0,5.4,5.4,54.0,54.0,5,15,3,0,19.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,13.9,-0.3,0.79,5.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,30.0,0.0,1.0,0.0,0.0,1.0,14.0,1.0,0.0,9.4,-0.8,-3.12,0.0
0.0,100.0,1.0,8.07,8.07,80.66,80.66,7,7,7,2,20.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,11.1,0.6,2.02,7.76
0.0,100.0,1.0,7.42,7.42,74.19,74.19,7,7,7,0,18.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,12.4,0.5,1.79,7.4
0.0,82.0,1.0,5.17,5.17,51.67,51.67,5,7,3,0,31.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,10.8,1.4,1.74,6.0
0.0,77.5,1.0,6.0,6.0,60.0,60.0,6,11,3,0,19.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,7.6,2.6,0.32,5.62
0.0,55.0,1.0,0.0,0.0,0.0,0.0,6,6,0,0,43.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,8.9,1.4,3.51,0.0
0.0,100.0,1.0,6.58,6.58,65.83,65.83,6,6,6,0,20.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,1.0,13.9,-0.3,0.79,7.0
0.0,100.0,1.0,6.97,6.97,69.74,69.74,8,8,8,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,9.4,-0.8,-3.12,6.97
0.0,82.0,1.0,5.67,5.67,56.67,56.67,5,6,3,0,22.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,9.4,-0.8,-3.12,0.0
0.0,94.38,1.0,6.38,6.38,63.75,63.75,8,11,7,2,26.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,16.2,0.3,-0.92,6.14
0.0,100.0,1.0,6.3,6.3,63.0,63.0,5,6,5,0,19.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,10.8,1.4,1.74,5.62
0.0,88.75,1.0,6.12,6.12,61.25,61.25,8,8,6,0,29.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,12.7,3.7,-1.7,6.12
0.0,55.0,1.0,0.0,0.0,0.0,0.0,7,14,0,0,20.0,0.0,1.0,0.0,0.0,1.0,13.0,1.0,0.0,8.9,1.4,3.51,5.83
0.0,100.0,1.0,5.5,5.5,55.0,55.0,5,8,5,0,38.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,0.0,9.4,-0.8,-3.12,5.7
0.0,100.0,1.0,5.92,5.92,59.17,59.17,12,17,12,8,41.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,15.5,2.8,-4.06,6.35
0.0,88.75,1.0,6.53,6.53,65.33,65.33,8,10,6,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,12.7,3.7,-1.7,6.53
0.0,100.0,1.0,6.92,6.92,69.17,69.17,6,6,6,0,19.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,10.8,1.4,1.74,6.94
0.0,74.29,1.0,6.92,6.92,69.17,69.17,7,7,3,0,43.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,16.2,0.3,-0.92,0.0
0.0,100.0,1.0,5.9,5.9,59.0,59.0,5,5,5,0,19.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,10.8,1.4,1.74,6.6
1.0,100.0,1.0,6.67,6.67,66.67,66.67,12,12,12,6,19.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,8.9,1.4,3.51,6.41
1.0,100.0,1.0,6.87,6.87,68.73,68.73,8,8,8,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,9.4,-0.8,-3.12,6.87
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,16.2,0.3,-0.92,0.0
