gender_code,attendance_percentage,assignment_completion,current_cgpa,previous_cgpa,average_internal_marks,average_total_marks,subjects_enrolled,subjects_evaluated,subjects_passed,subjects_credited,age_at_enrollment,debtor,tuition_fees_up_to_date,scholarship_holder,educational_special_needs,international,course_code,daytime_attendance,displaced,unemployment_rate,inflation_rate,gdp,dropout_target
0.0,77.5,1.0,5.33,5.0,53.33,53.33,10,17,5,0,18.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,7.6,2.6,0.32,0
0.0,84.42,1.0,5.81,6.0,58.12,58.12,26,44,17,15,21.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,15.5,2.8,-4.06,0
0.0,77.5,1.0,5.08,5.17,50.83,50.83,10,19,5,0,22.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,7.6,2.6,0.32,1
1.0,88.75,1.0,6.46,5.58,64.58,64.58,12,25,9,0,21.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,7.6,2.6,0.32,0
1.0,73.75,1.0,5.58,5.5,55.83,55.83,12,16,5,0,20.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,10.8,1.4,1.74,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,21.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,10.8,1.4,1.74,0
0.0,96.25,1.0,6.16,6.43,61.64,61.64,12,15,11,0,20.0,0.0,1.0,1.0,0.0,1.0,11.0,1.0,1.0,8.9,1.4,3.51,0
0.0,94.38,1.0,7.16,7.16,71.64,71.64,16,16,14,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,10.8,1.4,1.74,0
0.0,100.0,1.0,7.83,7.5,78.33,78.33,12,13,12,0,20.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,13.9,-0.3,0.79,0
0.0,100.0,1.0,6.5,6.8,65.0,65.0,10,14,10,0,19.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,12.7,3.7,-1.7,0
0.0,95.5,1.0,6.53,6.43,65.27,65.27,10,20,9,0,18.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,9.4,-0.8,-3.12,0
0.0,66.25,1.0,6.12,7.25,61.25,61.25,12,13,3,0,18.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,1.0,15.5,2.8,-4.06,1
0.0,82.0,1.0,5.29,5.33,52.92,52.92,10,14,6,0,24.0,0.0,1.0,0.0,1.0,0.0,17.0,0.0,0.0,10.8,1.4,1.74,1
0.0,100.0,1.0,6.19,6.71,61.9,61.9,12,15,12,0,21.0,1.0,0.0,1.0,0.0,0.0,11.0,1.0,0.0,8.9,1.4,3.51,1
1.0,88.0,1.0,5.65,5.86,56.46,56.46,15,25,11,0,18.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,15.5,2.8,-4.06,0
1.0,95.5,1.0,6.2,6.0,62.0,62.0,10,16,9,0,20.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,11.1,0.6,2.02,0
0.0,88.75,1.0,5.99,6.6,59.88,59.88,12,19,9,0,20.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,10.8,1.4,1.74,1
0.0,88.75,1.0,6.11,6.1,61.12,61.12,12,17,9,0,18.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,12.4,0.5,1.79,1
0.0,90.36,1.0,6.18,6.29,61.84,61.84,14,20,11,0,25.0,0.0,1.0,1.0,0.0,0.0,13.0,1.0,1.0,8.9,1.4,3.51,0
0.0,96.25,1.0,5.54,5.67,55.42,55.42,12,15,11,0,19.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,13.9,-0.3,0.79,0
1.0,55.0,1.0,0.0,0.0,0.0,0.0,14,17,0,0,35.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,11.1,0.6,2.02,1
0.0,97.0,1.0,6.61,6.21,66.07,66.07,15,17,14,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,13.9,-0.3,0.79,0
1.0,100.0,1.0,6.5,6.5,65.0,65.0,12,12,12,0,18.0,0.0,1.0,1.0,0.0,0.0,14.0,1.0,1.0,13.9,-0.3,0.79,1
1.0,94.38,1.0,7.27,7.27,72.68,72.68,16,16,14,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,10.8,1.4,1.74,0
1.0,87.14,1.0,5.6,5.6,56.0,56.0,14,16,10,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,7.6,2.6,0.32,0
1.0,100.0,1.0,7.42,8.0,74.17,74.17,12,12,12,0,18.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,12.4,0.5,1.79,0
1.0,85.0,1.0,6.45,6.57,64.52,64.52,12,28,8,0,24.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,16.2,0.3,-0.92,1
1.0,90.62,1.0,5.71,5.84,57.08,57.08,24,43,19,14,25.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,9.4,-0.8,-3.12,0
1.0,91.0,1.0,5.38,5.25,53.75,53.75,10,23,8,0,28.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,7.6,2.6,0.32,0
1.0,96.25,1.0,6.88,6.92,68.75,68.75,12,21,11,0,19.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,11.1,0.6,2.02,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0,19.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,16.2,0.3,-0.92,1
1.0,55.0,1.0,0.0,0.0,0.0,0.0,10,18,0,0,30.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,9.4,-0.8,-3.12,1
1.0,55.0,1.0,0.0,0.0,0.0,0.0,14,17,0,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,15.5,2.8,-4.06,1
1.0,59.5,1.0,2.5,5.0,25.0,25.0,10,15,1,0,21.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,11.1,0.6,2.02,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,13.9,-0.3,0.79,1
1.0,55.0,1.0,0.0,0.0,0.0,0.0,12,15,0,0,29.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,13.9,-0.3,0.79,1
1.0,85.0,1.0,6.4,6.3,64.0,64.0,12,13,8,0,18.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,12.4,0.5,1.79,1
1.0,82.0,1.0,5.56,5.62,55.62,55.62,10,19,6,0,21.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,15.5,2.8,-4.06,0
1.0,90.36,1.0,5.91,6.19,59.06,59.06,14,21,11,10,20.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,13.9,-0.3,0.79,1
1.0,91.0,1.0,5.82,5.36,58.17,58.17,20,26,16,6,24.0,1.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,12.4,0.5,1.79,0
1.0,27.5,0.5,0.0,0.0,0.0,0.0,12,6,0,0,18.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,8.9,1.4,3.51,1
1.0,92.5,1.0,6.04,6.0,60.36,60.36,12,26,10,0,23.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,15.5,2.8,-4.06,0
1.0,91.0,1.0,6.32,6.3,63.17,63.17,10,14,8,0,19.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,8.9,1.4,3.51,0
1.0,55.0,1.0,0.0,0.0,0.0,0.0,12,13,0,0,35.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,16.2,0.3,-0.92,1
1.0,94.38,1.0,6.42,6.42,64.21,64.21,16,16,14,0,20.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,10.8,1.4,1.74,0
1.0,55.0,1.0,0.0,0.0,0.0,0.0,11,11,0,0,33.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,8.9,1.4,3.51,1
1.0,100.0,1.0,6.75,7.08,67.5,67.5,12,13,12,0,18.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,9.4,-0.8,-3.12,0
1.0,88.75,1.0,6.04,6.08,60.42,60.42,12,16,9,0,20.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,12.4,0.5,1.79,0
1.0,81.25,1.0,5.45,5.4,54.5,54.5,12,26,7,0,19.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,13.9,-0.3,0.79,1
1.0,77.5,1.0,3.25,6.5,32.5,32.5,12,18,6,0,18.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,7.6,2.6,0.32,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0,28.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,8.9,1.4,3.51,1
1.0,100.0,1.0,6.58,6.5,65.83,65.83,10,11,10,0,18.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,16.2,0.3,-0.92,0
1.0,100.0,1.0,5.79,5.79,57.86,57.86,12,17,12,0,25.0,1.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,15.5,2.8,-4.06,1
1.0,88.75,1.0,5.62,5.75,56.25,56.25,12,12,9,0,19.0,1.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,8.9,1.4,3.51,1
1.0,88.75,1.0,5.44,5.5,54.38,54.38,12,14,9,0,18.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,9.4,-0.8,-3.12,0
1.0,100.0,1.0,8.17,8.56,81.71,81.71,12,19,12,3,29.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,13.9,-0.3,0.79,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,7.6,2.6,0.32,0
1.0,100.0,1.0,6.18,6.29,61.85,61.85,12,15,12,0,20.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,8.9,1.4,3.51,0
1.0,55.0,1.0,0.0,0.0,0.0,0.0,12,14,0,0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,15.5,2.8,-4.06,1
1.0,100.0,1.0,7.42,7.25,74.17,74.17,12,13,12,0,18.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,9.4,-0.8,-3.12,0
1.0,100.0,1.0,6.46,6.75,64.58,64.58,12,12,12,0,21.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,1.0,12.4,0.5,1.79,0
1.0,81.25,1.0,5.3,5.6,53.0,53.0,12,23,7,0,18.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,9.4,-0.8,-3.12,1
1.0,86.5,1.0,5.73,5.33,57.29,57.29,10,15,7,0,20.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,7.6,2.6,0.32,0
0.0,85.0,1.0,5.64,5.5,56.43,56.43,24,27,16,13,23.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,15.5,2.8,-4.06,0
0.0,55.0,1.0,0.0,0.0,0.0,0.0,6,10,0,0,26.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,16.2,0.3,-0.92,1
0.0,59.5,1.0,2.5,5.0,25.0,25.0,10,10,1,0,19.0,1.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,9.4,-0.8,-3.12,1
0.0,85.0,1.0,6.09,6.18,60.9,60.9,15,29,10,1,24.0,1.0,0.0,1.0,0.0,0.0,13.0,1.0,1.0,8.9,1.4,3.51,1
0.0,100.0,1.0,7.49,7.62,74.91,74.91,12,15,12,0,20.0,0.0,1.0,1.0,0.0,0.0,14.0,1.0,1.0,11.1,0.6,2.02,0
0.0,55.0,1.0,0.0,0.0,0.0,0.0,10,11,0,0,26.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,10.8,1.4,1.74,1
0.0,77.5,1.0,6.31,6.5,63.12,63.12,10,17,5,0,31.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,10.8,1.4,1.74,1
0.0,100.0,1.0,6.91,6.91,69.07,69.07,16,16,16,0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,9.4,-0.8,-3.12,0
0.0,100.0,1.0,6.54,6.64,65.4,65.4,12,21,12,0,24.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,11.1,0.6,2.02,0
0.0,85.0,1.0,5.92,5.75,59.25,59.25,12,23,8,0,23.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,8.9,1.4,3.51,0
0.0,100.0,1.0,6.25,5.98,62.52,62.52,15,17,15,0,20.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,13.9,-0.3,0.79,0
0.0,91.0,1.0,6.7,6.84,67.0,67.0,15,20,12,0,20.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,11.1,0.6,2.02,0
0.0,94.38,1.0,7.49,7.49,74.93,74.93,16,16,14,0,24.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,12.7,3.7,-1.7,0
0.0,91.0,1.0,5.69,5.62,56.88,56.88,10,16,8,0,39.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,11.1,0.6,2.02,0
0.0,88.75,1.0,6.28,6.25,62.75,62.75,12,14,9,0,18.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,12.7,3.7,-1.7,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0,20.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,11.1,0.6,2.02,1
0.0,100.0,1.0,6.86,6.89,68.6,68.6,15,20,15,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,15.5,2.8,-4.06,0
0.0,100.0,1.0,7.02,6.9,70.19,70.19,15,18,15,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,15.5,2.8,-4.06,0
0.0,100.0,1.0,6.6,6.9,66.0,66.0,10,12,10,0,18.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,10.8,1.4,1.74,0
0.0,86.5,1.0,6.17,6.33,61.67,61.67,10,13,7,0,22.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,1.0,7.6,2.6,0.32,0
0.0,100.0,1.0,7.09,7.21,70.9,70.9,15,15,15,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,11.1,0.6,2.02,0
0.0,100.0,1.0,6.42,6.58,64.17,64.17,12,13,12,0,18.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,12.4,0.5,1.79,0
0.0,91.0,1.0,5.27,5.33,52.67,52.67,10,18,8,0,30.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,12.7,3.7,-1.7,0
0.0,93.79,1.0,6.09,6.04,60.86,60.86,29,33,25,20,34.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,7.6,2.6,0.32,0
0.0,70.0,1.0,5.56,5.12,55.62,55.62,12,17,4,0,38.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,13.9,-0.3,0.79,1
0.0,100.0,1.0,7.06,7.06,70.55,70.55,16,16,16,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,9.4,-0.8,-3.12,0
0.0,85.0,1.0,5.77,6.2,57.67,57.67,12,19,8,0,19.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,1.0,10.8,1.4,1.74,1
0.0,100.0,1.0,6.0,6.0,60.0,60.0,12,13,12,0,21.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,10.8,1.4,1.74,1
0.0,100.0,1.0,7.08,7.42,70.83,70.83,12,12,12,0,18.0,0.0,1.0,1.0,0.0,0.0,15.0,1.0,1.0,11.1,0.6,2.02,0
0.0,100.0,1.0,7.23,7.71,72.32,72.32,12,14,12,0,20.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,13.9,-0.3,0.79,0
0.0,100.0,1.0,5.75,5.8,57.5,57.5,10,18,10,0,18.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,16.2,0.3,-0.92,0
0.0,100.0,1.0,7.04,7.08,70.42,70.42,12,12,12,0,18.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,16.2,0.3,-0.92,0
0.0,58.21,1.0,2.45,4.9,24.5,24.5,14,16,1,0,36.0,0.0,1.0,1.0,0.0,0.0,13.0,1.0,1.0,12.7,3.7,-1.7,1
0.0,91.0,1.0,5.43,5.36,54.29,54.29,10,21,8,0,18.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,13.9,-0.3,0.79,0
0.0,55.0,1.0,0.0,0.0,0.0,0.0,10,12,0,0,21.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,1.0,7.6,2.6,0.32,1
0.0,70.0,1.0,6.33,6.17,63.33,63.33,12,25,4,2,21.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0,1.0,13.9,-0.3,0.79,1
0.0,100.0,1.0,6.31,6.5,63.12,63.12,12,28,12,0,18.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,11.1,0.6,2.02,0
0.0,91.0,1.0,5.66,5.7,56.62,56.62,10,12,8,0,18.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,1.0,9.4,-0.8,-3.12,0
0.0,93.57,1.0,6.38,6.38,63.83,63.83,14,14,12,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,7.6,2.6,0.32,0
0.0,96.25,1.0,6.32,6.3,63.17,63.17,12,17,11,0,29.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,11.1,0.6,2.02,0
0.0,100.0,1.0,6.6,6.5,66.0,66.0,12,13,12,6,20.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,11.1,0.6,2.02,0
0.0,93.57,1.0,7.16,7.16,71.58,71.58,14,14,12,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,7.6,2.6,0.32,0
0.0,95.5,1.0,6.19,6.38,61.88,61.88,10,12,9,0,19.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,10.8,1.4,1.74,0
0.0,100.0,1.0,6.5,6.7,65.0,65.0,10,10,10,0,19.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,8.9,1.4,3.51,0
0.0,55.0,1.0,0.0,0.0,0.0,0.0,11,11,0,0,37.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.9,1.4,3.51,1
0.0,95.5,1.0,7.39,7.88,73.88,73.88,10,11,9,0,18.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,10.8,1.4,1.74,0
0.0,77.5,1.0,5.85,6.2,58.5,58.5,12,20,6,0,21.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,1.0,12.7,3.7,-1.7,1
0.0,100.0,1.0,5.96,5.75,59.58,59.58,12,15,12,0,19.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,12.4,0.5,1.79,0
0.0,100.0,1.0,6.85,6.7,68.5,68.5,10,10,10,0,19.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,9.4,-0.8,-3.12,0
0.0,91.0,1.0,5.87,5.83,58.67,58.67,10,16,8,0,35.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,0.0,12.7,3.7,-1.7,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,0,30.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,13.9,-0.3,0.79,1
0.0,91.0,1.0,6.22,6.64,62.21,62.21,15,24,12,8,27.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,9.4,-0.8,-3.12,1
0.0,77.5,1.0,5.5,5.75,55.0,55.0,12,26,6,0,45.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,7.6,2.6,0.32,1
0.0,97.19,1.0,6.24,6.62,62.41,62.41,16,19,15,5,50.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,12.7,3.7,-1.7,0
0.0,94.38,1.0,6.41,6.12,64.12,64.12,24,36,21,13,41.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,9.4,-0.8,-3.12,0
0.0,93.57,1.0,6.0,6.0,60.0,60.0,14,16,12,0,26.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,7.6,2.6,0.32,0
0.0,58.75,1.0,3.0,6.0,30.0,30.0,12,16,1,0,44.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,11.1,0.6,2.02,1
0.0,91.0,1.0,5.52,5.46,55.16,55.16,25,25,20,15,23.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,15.5,2.8,-4.06,0
0.0,85.68,1.0,5.75,6.0,57.5,57.5,22,23,15,15,34.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,11.1,0.6,2.02,1
0.0,100.0,1.0,7.03,6.86,70.29,70.29,10,17,10,0,21.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,11.1,0.6,2.02,0
0.0,68.5,1.0,5.75,5.0,57.5,57.5,10,16,3,0,22.0,0.0,1.0,0.0,0.0,1.0,9.0,1.0,1.0,7.6,2.6,0.32,1
0.0,85.0,1.0,5.46,5.17,54.58,54.58,12,25,8,0,32.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,16.2,0.3,-0.92,0
0.0,100.0,1.0,6.84,6.36,68.38,68.38,15,16,15,0,20.0,0.0,1.0,0.0,0.0,1.0,13.0,1.0,1.0,15.5,2.8,-4.06,0
0.0,94.13,1.0,6.55,6.67,65.52,65.52,23,30,20,18,59.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.8,1.4,1.74,1
0.0,95.5,1.0,5.96,6.11,59.56,59.56,20,36,18,9,30.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,8.9,1.4,3.51,0
0.0,100.0,1.0,5.54,5.67,55.42,55.42,12,16,12,0,18.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,1.0,9.4,-0.8,-3.12,0
1.0,91.0,1.0,5.75,5.5,57.5,57.5,10,15,8,0,25.0,1.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,7.6,2.6,0.32,0
1.0,100.0,1.0,6.9,6.9,69.0,69.0,10,11,10,0,36.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,12.7,3.7,-1.7,0
1.0,58.21,1.0,3.0,6.0,30.0,30.0,14,29,1,0,36.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,11.1,0.6,2.02,1
1.0,81.25,1.0,5.35,5.62,53.54,53.54,12,20,7,0,19.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,10.8,1.4,1.74,1
1.0,95.5,1.0,5.62,5.25,56.25,56.25,10,12,9,0,25.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,9.4,-0.8,-3.12,0
1.0,100.0,1.0,5.79,5.78,57.93,57.93,31,33,31,28,35.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,15.5,2.8,-4.06,0
1.0,58.75,1.0,3.5,7.0,35.0,35.0,12,20,1,0,20.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,16.2,0.3,-0.92,1
1.0,58.75,1.0,3.25,6.5,32.5,32.5,12,25,1,0,35.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,15.5,2.8,-4.06,1
0.0,66.25,1.0,5.5,5.5,55.0,55.0,12,27,3,0,27.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,7.6,2.6,0.32,1
0.0,94.38,1.0,6.84,6.84,68.41,68.41,16,16,14,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,10.8,1.4,1.74,0
0.0,93.57,1.0,6.18,6.05,61.79,61.79,14,18,12,0,23.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,16.2,0.3,-0.92,0
0.0,85.0,1.0,5.44,5.25,54.38,54.38,12,16,8,0,19.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,10.8,1.4,1.74,0
0.0,90.36,1.0,6.18,5.97,61.85,61.85,14,18,11,0,18.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,11.1,0.6,2.02,0
0.0,83.93,1.0,6.11,6.43,61.07,61.07,14,21,9,0,26.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,12.4,0.5,1.79,1
0.0,100.0,1.0,7.06,7.12,70.62,70.62,12,17,12,0,19.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,16.2,0.3,-0.92,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,0,19.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,12.7,3.7,-1.7,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,13.9,-0.3,0.79,1
0.0,100.0,1.0,7.06,6.95,70.64,70.64,15,15,15,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,11.1,0.6,2.02,0
0.0,100.0,1.0,6.7,6.73,66.96,66.96,15,16,15,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,15.5,2.8,-4.06,0
0.0,100.0,1.0,7.05,6.8,70.5,70.5,10,10,10,0,19.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,10.8,1.4,1.74,0
0.0,100.0,1.0,7.12,7.33,71.25,71.25,12,12,12,5,21.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,12.4,0.5,1.79,0
0.0,100.0,1.0,6.67,6.83,66.67,66.67,12,13,12,0,18.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,15.5,2.8,-4.06,0
0.0,96.09,1.0,6.76,6.65,67.57,67.57,23,33,21,18,33.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,9.4,-0.8,-3.12,0
0.0,91.82,1.0,6.47,6.73,64.71,64.71,22,26,18,12,32.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,12.7,3.7,-1.7,0
0.0,100.0,1.0,6.71,6.71,67.08,67.08,16,16,16,0,17.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,9.4,-0.8,-3.12,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,0,31.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,12.7,3.7,-1.7,1
0.0,96.25,1.0,6.08,5.67,60.83,60.83,12,14,11,0,32.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,15.5,2.8,-4.06,0
0.0,100.0,1.0,7.66,8.0,76.56,76.56,12,18,12,0,18.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,11.1,0.6,2.02,1
0.0,96.25,1.0,5.29,5.5,52.92,52.92,12,20,11,6,31.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,8.9,1.4,3.51,0
1.0,96.25,1.0,6.31,6.43,63.14,63.14,12,17,11,0,20.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,8.9,1.4,3.51,0
